gene id,cluster,symbol,name,level,rank
7341,C5,SUMO1,small ubiquitin-like modifier 1,-,78
5685,C5,PSMA4,"proteasome (prosome, macropain) subunit, alpha type, 4",-,95
10213,C5,PSMD14,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 14",-,120
8813,C5,DPM1,"dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit",-,128
10971,C5,YWHAQ,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide",-,140
11335,C5,CBX3,chromobox homolog 3,-,212
6427,C5,SRSF2,serine/arginine-rich splicing factor 2,-,218
5686,C5,PSMA5,"proteasome (prosome, macropain) subunit, alpha type, 5",-,219
10657,C5,KHDRBS1,"KH domain containing, RNA binding, signal transduction associated 1",-,245
6634,C5,SNRPD3,small nuclear ribonucleoprotein D3 polypeptide 18kDa,-,256
7534,C5,YWHAZ,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",E3,282
22919,C5,MAPRE1,"microtubule-associated protein, RP/EB family, member 1",-,296
9689,C5,BZW1,basic leucine zipper and W2 domains 1,-,305
6635,C5,SNRPE,small nuclear ribonucleoprotein polypeptide E,-,316
5689,C5,PSMB1,"proteasome (prosome, macropain) subunit, beta type, 1",-,318
5501,C5,PPP1CC,"protein phosphatase 1, catalytic subunit, gamma isozyme",-,324
5901,C5,RAN,"RAN, member RAS oncogene family",-,358
7411,C5,VBP1,von Hippel-Lindau binding protein 1,-,365
7884,C5,SLBP,stem-loop binding protein,-,367
3021,C5,H3F3B,"H3 histone, family 3B (H3.3B)",-,368
5684,C5,PSMA3,"proteasome (prosome, macropain) subunit, alpha type, 3",-,373
5704,C5,PSMC4,"proteasome (prosome, macropain) 26S subunit, ATPase, 4",-,380
6428,C5,SRSF3,serine/arginine-rich splicing factor 3,-,383
22948,C5,CCT5,"chaperonin containing TCP1, subunit 5 (epsilon)",-,395
51582,C5,AZIN1,antizyme inhibitor 1,-,396
6950,C5,TCP1,t-complex 1,-,400
5706,C5,PSMC6,"proteasome (prosome, macropain) 26S subunit, ATPase, 6",-,405
10049,C5,DNAJB6,"DnaJ (Hsp40) homolog, subfamily B, member 6",-,407
5230,C5,PGK1,phosphoglycerate kinase 1,-,457
10664,C5,CTCF,CCCTC-binding factor (zinc finger protein),-,461
7913,C5,DEK,DEK oncogene,-,462
5604,C5,MAP2K1,mitogen-activated protein kinase kinase 1,E3,474
1665,C5,DHX15,DEAH (Asp-Glu-Ala-His) box helicase 15,-,478
3251,C5,HPRT1,hypoxanthine phosphoribosyltransferase 1,-,481
1655,C5,DDX5,DEAD (Asp-Glu-Ala-Asp) box helicase 5,-,506
1654,C5,DDX3X,"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked",-,514
23204,C5,ARL6IP1,ADP-ribosylation factor-like 6 interacting protein 1,-,549
5695,C5,PSMB7,"proteasome (prosome, macropain) subunit, beta type, 7",-,554
10286,C5,BCAS2,breast carcinoma amplified sequence 2,-,556
5692,C5,PSMB4,"proteasome (prosome, macropain) subunit, beta type, 4",-,562
10096,C5,ACTR3,ARP3 actin-related protein 3 homolog (yeast),-,573
10477,C5,UBE2E3,ubiquitin-conjugating enzyme E2E 3,-,574
9978,C5,RBX1,"ring-box 1, E3 ubiquitin protein ligase",-,575
22823,C5,MTF2,metal response element binding transcription factor 2,-,576
10109,C5,ARPC2,"actin related protein 2/3 complex, subunit 2, 34kDa",-,578
5725,C5,PTBP1,polypyrimidine tract binding protein 1,-,583
8520,C5,HAT1,histone acetyltransferase 1,-,589
7322,C5,UBE2D2,ubiquitin-conjugating enzyme E2D 2,-,600
9908,C5,G3BP2,GTPase activating protein (SH3 domain) binding protein 2,-,608
10987,C5,COPS5,COP9 signalosome subunit 5,-,623
3837,C5,KPNB1,karyopherin (importin) beta 1,-,633
7323,C5,UBE2D3,ubiquitin-conjugating enzyme E2D 3,-,661
5110,C5,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase,-,666
3301,C5,DNAJA1,"DnaJ (Hsp40) homolog, subfamily A, member 1",-,667
6921,C5,TCEB1,"transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)",-,668
1983,C5,EIF5,eukaryotic translation initiation factor 5,-,672
10728,C5,PTGES3,prostaglandin E synthase 3 (cytosolic),-,682
7334,C5,UBE2N,ubiquitin-conjugating enzyme E2N,-,693
10923,C5,SUB1,SUB1 homolog (S. cerevisiae),-,694
5861,C5,RAB1A,"RAB1A, member RAS oncogene family",-,701
801,C5,CALM1,"calmodulin 1 (phosphorylase kinase, delta)",-,708
27258,C5,LSM3,"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-,715
6637,C5,SNRPG,small nuclear ribonucleoprotein polypeptide G,-,716
3190,C5,HNRNPK,heterogeneous nuclear ribonucleoprotein K,-,746
10951,C5,CBX1,chromobox homolog 1,-,766
10236,C5,HNRNPR,heterogeneous nuclear ribonucleoprotein R,-,769
5537,C5,PPP6C,"protein phosphatase 6, catalytic subunit",-,773
5688,C5,PSMA7,"proteasome (prosome, macropain) subunit, alpha type, 7",-,782
8683,C5,SRSF9,serine/arginine-rich splicing factor 9,-,797
7295,C5,TXN,thioredoxin,-,803
262,C5,AMD1,adenosylmethionine decarboxylase 1,-,804
2107,C5,ETF1,eukaryotic translation termination factor 1,-,806
3192,C5,HNRNPU,heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A),-,825
5705,C5,PSMC5,"proteasome (prosome, macropain) 26S subunit, ATPase, 5",-,831
25843,C5,MOB4,"MOB family member 4, phocein",-,845
5955,C5,RCN2,"reticulocalbin 2, EF-hand calcium binding domain",-,847
7353,C5,UFD1L,ubiquitin fusion degradation 1 like (yeast),-,848
5597,C5,MAPK6,mitogen-activated protein kinase 6,-,850
3336,C5,HSPE1,heat shock 10kDa protein 1,-,851
10605,C5,PAIP1,poly(A) binding protein interacting protein 1,-,863
5707,C5,PSMD1,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1",-,867
5887,C5,RAD23B,RAD23 homolog B (S. cerevisiae),-,868
3189,C5,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3 (2H9),-,872
8428,C5,STK24,serine/threonine kinase 24,-,873
488,C5,ATP2A2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",-,881
11235,C5,PDCD10,programmed cell death 10,-,883
9861,C5,PSMD6,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 6",-,884
5700,C5,PSMC1,"proteasome (prosome, macropain) 26S subunit, ATPase, 1",-,904
3939,C5,LDHA,lactate dehydrogenase A,-,916
23480,C5,SEC61G,Sec61 gamma subunit,-,919
55884,C5,WSB2,WD repeat and SOCS box containing 2,-,931
55969,C5,C20orf24,chromosome 20 open reading frame 24,-,936
5717,C5,PSMD11,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",-,943
5431,C5,POLR2B,"polymerase (RNA) II (DNA directed) polypeptide B, 140kDa",-,946
5701,C5,PSMC2,"proteasome (prosome, macropain) 26S subunit, ATPase, 2",-,952
3839,C5,KPNA3,karyopherin alpha 3 (importin alpha 4),-,965
8454,C5,CUL1,cullin 1,-,972
523,C5,ATP6V1A,"ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A",-,981
5594,C5,MAPK1,mitogen-activated protein kinase 1,-,985
7150,C5,TOP1,topoisomerase (DNA) I,-,995
3091,C5,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)",-,1008
55854,C5,ZC3H15,zinc finger CCCH-type containing 15,-,1011
5052,C5,PRDX1,peroxiredoxin 1,-,1013
55832,C5,CAND1,cullin-associated and neddylation-dissociated 1,-,1014
6047,C5,RNF4,ring finger protein 4,-,1036
5908,C5,RAP1B,"RAP1B, member of RAS oncogene family",-,1050
7514,C5,XPO1,"exportin 1 (CRM1 homolog, yeast)",-,1054
9987,C5,HNRNPDL,heterogeneous nuclear ribonucleoprotein D-like,-,1055
8125,C5,ANP32A,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",-,1063
998,C5,CDC42,cell division cycle 42,-,1083
8533,C5,COPS3,COP9 signalosome subunit 3,-,1086
8655,C5,DYNLL1,"dynein, light chain, LC8-type 1",-,1096
23435,C5,TARDBP,TAR DNA binding protein,-,1104
7874,C5,USP7,ubiquitin specific peptidase 7 (herpes virus-associated),-,1115
51719,C5,CAB39,calcium binding protein 39,-,1116
8073,C5,PTP4A2,"protein tyrosine phosphatase type IVA, member 2",-,1118
7520,C5,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining),-,1128
10492,C5,SYNCRIP,"synaptotagmin binding, cytoplasmic RNA interacting protein",-,1150
51371,C5,POMP,proteasome maturation protein,-,1151
5757,C5,PTMA,"prothymosin, alpha",-,1164
11168,C5,PSIP1,PC4 and SFRS1 interacting protein 1,-,1165
8896,C5,BUD31,BUD31 homolog (S. cerevisiae),-,1188
7336,C5,UBE2V2,ubiquitin-conjugating enzyme E2 variant 2,-,1207
10914,C5,PAPOLA,poly(A) polymerase alpha,-,1246
29978,C5,UBQLN2,ubiquilin 2,-,1255
3181,C5,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,-,1293
5805,C5,PTS,6-pyruvoyltetrahydropterin synthase,E3,1297
10042,C5,HMGXB4,HMG box domain containing 4,-,1301
5520,C5,PPP2R2A,"protein phosphatase 2, regulatory subunit B, alpha",-,1304
6612,C5,SUMO3,small ubiquitin-like modifier 3,-,1305
6426,C5,SRSF1,serine/arginine-rich splicing factor 1,-,1307
9782,C5,MATR3,matrin 3,-,1325
2773,C5,GNAI3,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3",-,1340
3148,C5,HMGB2,high mobility group box 2,-,1353
11222,C5,MRPL3,mitochondrial ribosomal protein L3,-,1357
23011,C5,RAB21,"RAB21, member RAS oncogene family",-,1359
23658,C5,LSM5,"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-,1388
3320,C5,HSP90AA1,"heat shock protein 90kDa alpha (cytosolic), class A member 1",-,1400
9972,C5,NUP153,nucleoporin 153kDa,-,1404
26017,C5,FAM32A,"family with sequence similarity 32, member A",-,1410
3066,C5,HDAC2,histone deacetylase 2,-,1413
10776,C5,ARPP19,"cAMP-regulated phosphoprotein, 19kDa",-,1432
65117,C5,RSRC2,arginine/serine-rich coiled-coil 2,-,1438
3638,C5,INSIG1,insulin induced gene 1,-,1440
9097,C5,USP14,ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase),-,1445
8726,C5,EED,embryonic ectoderm development,-,1446
9589,C5,WTAP,Wilms tumor 1 associated protein,-,1467
7319,C5,UBE2A,ubiquitin-conjugating enzyme E2A,E3,1473
51441,C5,YTHDF2,"YTH domain family, member 2",-,1477
989,C5,7-Sep,septin 7,-,1489
5687,C5,PSMA6,"proteasome (prosome, macropain) subunit, alpha type, 6",-,1492
5885,C5,RAD21,RAD21 homolog (S. pombe),-,1500
220988,C5,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3,-,1524
25814,C5,ATXN10,ataxin 10,-,1551
5111,C5,PCNA,proliferating cell nuclear antigen,-,1558
8872,C5,CDC123,cell division cycle 123,-,1560
6902,C5,TBCA,tubulin folding cofactor A,-,1574
23198,C5,PSME4,"proteasome (prosome, macropain) activator subunit 4",-,1576
1452,C5,CSNK1A1,"casein kinase 1, alpha 1",-,1577
526,C5,ATP6V1B2,"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2",-,1583
55505,C5,NOP10,NOP10 ribonucleoprotein,-,1586
9184,C5,BUB3,BUB3 mitotic checkpoint protein,-,1593
515,C5,ATP5F1,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1",-,1597
10190,C5,TXNDC9,thioredoxin domain containing 9,-,1609
7398,C5,USP1,ubiquitin specific peptidase 1,-,1616
2739,C5,GLO1,glyoxalase I,E3,1618
3796,C5,KIF2A,kinesin heavy chain member 2A,-,1619
3838,C5,KPNA2,"karyopherin alpha 2 (RAG cohort 1, importin alpha 1)",-,1631
1810,C5,DR1,"down-regulator of transcription 1, TBP-binding (negative cofactor 2)",-,1642
1653,C5,DDX1,DEAD (Asp-Glu-Ala-Asp) box helicase 1,-,1667
908,C5,CCT6A,"chaperonin containing TCP1, subunit 6A (zeta 1)",-,1678
5683,C5,PSMA2,"proteasome (prosome, macropain) subunit, alpha type, 2",-,1693
5411,C5,PNN,"pinin, desmosome associated protein",-,1717
2764,C5,GMFB,"glia maturation factor, beta",-,1765
4116,C5,MAGOH,"mago-nashi homolog, proliferation-associated (Drosophila)",-,1773
221154,C5,MICU2,mitochondrial calcium uptake 2,-,1775
57142,C5,RTN4,reticulon 4,-,1776
7347,C5,UCHL3,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),-,1788
9555,C5,H2AFY,"H2A histone family, member Y",E3,1794
94239,C5,H2AFV,"H2A histone family, member V",-,1800
23760,C5,PITPNB,"phosphatidylinositol transfer protein, beta",-,1814
11236,C5,RNF139,ring finger protein 139,-,1817
4841,C5,NONO,"non-POU domain containing, octamer-binding",-,1826
11315,C5,PARK7,parkinson protein 7,-,1831
25898,C5,RCHY1,"ring finger and CHY zinc finger domain containing 1, E3 ubiquitin protein ligase",-,1845
10944,C5,C11orf58,chromosome 11 open reading frame 58,-,1847
11171,C5,STRAP,serine/threonine kinase receptor associated protein,-,1862
10054,C5,UBA2,ubiquitin-like modifier activating enzyme 2,-,1865
2108,C5,ETFA,"electron-transfer-flavoprotein, alpha polypeptide",-,1871
3151,C5,HMGN2,high mobility group nucleosomal binding domain 2,-,1873
10092,C5,ARPC5,"actin related protein 2/3 complex, subunit 5, 16kDa",-,1882
11073,C5,TOPBP1,topoisomerase (DNA) II binding protein 1,-,1883
5202,C5,PFDN2,prefoldin subunit 2,-,1899
6726,C5,SRP9,signal recognition particle 9kDa,-,1903
27249,C5,MMADHC,"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria",-,1907
23512,C5,SUZ12,SUZ12 polycomb repressive complex 2 subunit,-,1913
6636,C5,SNRPF,small nuclear ribonucleoprotein polypeptide F,-,1918
51496,C5,CTDSPL2,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2",-,1937
1213,C5,CLTC,"clathrin, heavy chain (Hc)",-,1949
4976,C5,OPA1,optic atrophy 1 (autosomal dominant),-,1951
10541,C5,ANP32B,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",-,1968
8766,C5,RAB11A,"RAB11A, member RAS oncogene family",-,1974
6996,C5,TDG,thymine-DNA glycosylase,-,1982
6421,C5,SFPQ,splicing factor proline/glutamine-rich,-,1988
7756,C5,ZNF207,zinc finger protein 207,-,1999
9126,C5,SMC3,structural maintenance of chromosomes 3,-,2009
5716,C5,PSMD10,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 10",-,2012
9320,C5,TRIP12,thyroid hormone receptor interactor 12,-,2013
1964,C5,EIF1AX,"eukaryotic translation initiation factor 1A, X-linked",-,2020
1977,C5,EIF4E,eukaryotic translation initiation factor 4E,E3,2043
2631,C5,GBAS,glioblastoma amplified sequence,-,2052
3183,C5,HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2),-,2060
6596,C5,HLTF,helicase-like transcription factor,-,2064
114932,C5,MRFAP1L1,Morf4 family associated protein 1-like 1,-,2098
5718,C5,PSMD12,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 12",-,2120
3156,C5,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,-,2128
9774,C5,BCLAF1,BCL2-associated transcription factor 1,-,2136
10576,C5,CCT2,"chaperonin containing TCP1, subunit 2 (beta)",-,2144
3184,C5,HNRNPD,"heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)",-,2162
9939,C5,RBM8A,RNA binding motif protein 8A,-,2178
8467,C5,SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",-,2210
51668,C5,HSPB11,"heat shock protein family B (small), member 11",-,2226
8453,C5,CUL2,cullin 2,-,2232
5440,C5,POLR2K,"polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa",-,2246
1176,C5,AP3S1,"adaptor-related protein complex 3, sigma 1 subunit",-,2254
7326,C5,UBE2G1,ubiquitin-conjugating enzyme E2G 1,-,2263
10772,C5,SRSF10,serine/arginine-rich splicing factor 10,-,2264
5910,C5,RAP1GDS1,"RAP1, GTP-GDP dissociation stimulator 1",-,2274
1434,C5,CSE1L,CSE1 chromosome segregation 1-like (yeast),-,2282
4436,C5,MSH2,mutS homolog 2,-,2299
26994,C5,RNF11,ring finger protein 11,-,2304
54386,C5,TERF2IP,"telomeric repeat binding factor 2, interacting protein",-,2316
5601,C5,MAPK9,mitogen-activated protein kinase 9,-,2324
136319,C5,MTPN,myotrophin,-,2328
10094,C5,ARPC3,"actin related protein 2/3 complex, subunit 3, 21kDa",-,2337
3930,C5,LBR,lamin B receptor,-,2357
805,C5,CALM2,"calmodulin 2 (phosphorylase kinase, delta)",-,2360
5713,C5,PSMD7,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 7",-,2386
56943,C5,ENY2,enhancer of yellow 2 homolog (Drosophila),-,2420
29883,C5,CNOT7,"CCR4-NOT transcription complex, subunit 7",-,2421
830,C5,CAPZA2,"capping protein (actin filament) muscle Z-line, alpha 2",-,2428
27316,C5,RBMX,"RNA binding motif protein, X-linked",-,2432
3326,C5,HSP90AB1,"heat shock protein 90kDa alpha (cytosolic), class B member 1",-,2440
10920,C5,COPS8,COP9 signalosome subunit 8,-,2489
6844,C6,VAMP2,vesicle-associated membrane protein 2 (synaptobrevin 2),-,57
396,C6,ARHGDIA,Rho GDP dissociation inhibitor (GDI) alpha,-,76
9146,C6,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate,-,191
29,C6,ABR,active BCR-related,-,211
8079,C6,MLF2,myeloid leukemia factor 2,-,222
1639,C6,DCTN1,dynactin 1,-,223
8289,C6,ARID1A,AT rich interactive domain 1A (SWI-like),-,230
1209,C6,CLPTM1,cleft lip and palate associated transmembrane protein 1,-,266
207,C6,AKT1,v-akt murine thymoma viral oncogene homolog 1,E4,303
1627,C6,DBN1,drebrin 1,-,332
784,C6,CACNB3,"calcium channel, voltage-dependent, beta 3 subunit",-,338
2550,C6,GABBR1,"gamma-aminobutyric acid (GABA) B receptor, 1",E4,352
605,C6,BCL7A,B-cell CLL/lymphoma 7A,-,377
7317,C6,UBA1,ubiquitin-like modifier activating enzyme 1,-,453
23119,C6,HIC2,hypermethylated in cancer 2,-,469
10155,C6,TRIM28,tripartite motif containing 28,-,472
9112,C6,MTA1,metastasis associated 1,-,507
11100,C6,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U-like 1,-,541
7786,C6,MAP3K12,mitogen-activated protein kinase kinase kinase 12,-,592
22924,C6,MAPRE3,"microtubule-associated protein, RP/EB family, member 3",-,617
55700,C6,MAP7D1,MAP7 domain containing 1,-,700
8525,C6,DGKZ,"diacylglycerol kinase, zeta",-,725
23154,C6,NCDN,neurochondrin,-,744
6597,C6,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",-,751
3727,C6,JUND,jun D proto-oncogene,-,756
8971,C6,H1FX,"H1 histone family, member X",-,758
50488,C6,MINK1,misshapen-like kinase 1,-,777
6046,C6,BRD2,bromodomain containing 2,-,779
1850,C6,DUSP8,dual specificity phosphatase 8,-,796
1453,C6,CSNK1D,"casein kinase 1, delta",-,811
2664,C6,GDI1,GDP dissociation inhibitor 1,-,839
9905,C6,SGSM2,small G protein signaling modulator 2,-,864
9826,C6,ARHGEF11,Rho guanine nucleotide exchange factor (GEF) 11,-,870
8106,C6,PABPN1,"poly(A) binding protein, nuclear 1",-,878
8567,C6,MADD,MAP-kinase activating death domain,-,898
64748,C6,LPPR2,lipid phosphate phosphatase-related protein type 2,-,906
818,C6,CAMK2G,calcium/calmodulin-dependent protein kinase II gamma,-,925
1822,C6,ATN1,atrophin 1,-,941
10645,C6,CAMKK2,"calcium/calmodulin-dependent protein kinase kinase 2, beta",-,954
8514,C6,KCNAB2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",-,969
65108,C6,MARCKSL1,MARCKS-like 1,-,982
2316,C6,FLNA,"filamin A, alpha",-,984
1487,C6,CTBP1,C-terminal binding protein 1,-,1017
1759,C6,DNM1,dynamin 1,-,1038
7791,C6,ZYX,zyxin,-,1042
4209,C6,MEF2D,myocyte enhancer factor 2D,-,1047
22839,C6,DLGAP4,"discs, large (Drosophila) homolog-associated protein 4",-,1058
5605,C6,MAP2K2,mitogen-activated protein kinase kinase 2,E3,1066
1628,C6,DBP,D site of albumin promoter (albumin D-box) binding protein,-,1076
5127,C6,CDK16,cyclin-dependent kinase 16,-,1078
23396,C6,PIP5K1C,"phosphatidylinositol-4-phosphate 5-kinase, type I, gamma",-,1085
29888,C6,STRN4,"striatin, calmodulin binding protein 4",-,1103
6253,C6,RTN2,reticulon 2,-,1130
8241,C6,RBM10,RNA binding motif protein 10,-,1133
64061,C6,TSPYL2,TSPY-like 2,-,1144
5575,C6,PRKAR1B,"protein kinase, cAMP-dependent, regulatory, type I, beta",-,1163
23135,C6,KDM6B,lysine (K)-specific demethylase 6B,-,1182
23770,C6,FKBP8,"FK506 binding protein 8, 38kDa",-,1185
1454,C6,CSNK1E,"casein kinase 1, epsilon",E3,1225
1108,C6,CHD4,chromodomain helicase DNA binding protein 4,-,1230
2026,C6,ENO2,"enolase 2 (gamma, neuronal)",-,1239
6601,C6,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",-,1249
2194,C6,FASN,fatty acid synthase,-,1265
8019,C6,BRD3,bromodomain containing 3,-,1271
5310,C6,PKD1,polycystic kidney disease 1 (autosomal dominant),-,1279
57787,C6,MARK4,MAP/microtubule affinity-regulating kinase 4,-,1287
2002,C6,ELK1,"ELK1, member of ETS oncogene family",-,1329
81,C6,ACTN4,"actinin, alpha 4",-,1332
8535,C6,CBX4,chromobox homolog 4,-,1341
5970,C6,RELA,v-rel avian reticuloendotheliosis viral oncogene homolog A,-,1352
23326,C6,USP22,ubiquitin specific peptidase 22,-,1375
8237,C6,USP11,ubiquitin specific peptidase 11,-,1390
7703,C6,PCGF2,polycomb group ring finger 2,-,1393
23625,C6,FAM89B,"family with sequence similarity 89, member B",-,1402
51400,C6,PPME1,protein phosphatase methylesterase 1,-,1408
4150,C6,MAZ,MYC-associated zinc finger protein (purine-binding transcription factor),E3,1430
7917,C6,BAG6,BCL2-associated athanogene 6,-,1435
79143,C6,MBOAT7,membrane bound O-acyltransferase domain containing 7,-,1452
79095,C6,C9orf16,chromosome 9 open reading frame 16,-,1457
8775,C6,NAPA,"N-ethylmaleimide-sensitive factor attachment protein, alpha",-,1466
6257,C6,RXRB,"retinoid X receptor, beta",E3,1469
9811,C6,CTIF,CBP80/20-dependent translation initiation factor,-,1502
53635,C6,PTOV1,prostate tumor overexpressed 1,-,1505
8408,C6,ULK1,unc-51 like autophagy activating kinase 1,-,1530
9513,C6,FXR2,"fragile X mental retardation, autosomal homolog 2",-,1535
166,C6,AES,amino-terminal enhancer of split,-,1548
4665,C6,NAB2,NGFI-A binding protein 2 (EGR1 binding protein 2),-,1559
20,C6,ABCA2,"ATP-binding cassette, sub-family A (ABC1), member 2",-,1573
23152,C6,CIC,capicua transcriptional repressor,-,1582
23060,C6,ZNF609,zinc finger protein 609,-,1589
26012,C6,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor,-,1621
25778,C6,DSTYK,dual serine/threonine and tyrosine protein kinase,-,1627
7461,C6,CLIP2,CAP-GLY domain containing linker protein 2,-,1634
54910,C6,SEMA4C,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C",-,1644
7301,C6,TYRO3,TYRO3 protein tyrosine kinase,-,1663
2909,C6,ARHGAP35,Rho GTPase activating protein 35,-,1706
3159,C6,HMGA1,high mobility group AT-hook 1,-,1707
5297,C6,PI4KA,"phosphatidylinositol 4-kinase, catalytic, alpha",-,1721
5514,C6,PPP1R10,"protein phosphatase 1, regulatory subunit 10",-,1722
10458,C6,BAIAP2,BAI1-associated protein 2,E4,1725
535,C6,ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit a1",-,1748
5430,C6,POLR2A,"polymerase (RNA) II (DNA directed) polypeptide A, 220kDa",-,1753
55201,C6,MAP1S,microtubule-associated protein 1S,-,1777
23367,C6,LARP1,"La ribonucleoprotein domain family, member 1",-,1779
8314,C6,BAP1,BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase),-,1790
10554,C6,AGPAT1,1-acylglycerol-3-phosphate O-acyltransferase 1,-,1810
4849,C6,CNOT3,"CCR4-NOT transcription complex, subunit 3",-,1829
3714,C6,JAG2,jagged 2,-,1852
9807,C6,IP6K1,inositol hexakisphosphate kinase 1,-,1853
997,C6,CDC34,cell division cycle 34,-,1858
1455,C6,CSNK1G2,"casein kinase 1, gamma 2",-,1876
80023,C6,NRSN2,neurensin 2,-,1894
9454,C6,HOMER3,homer homolog 3 (Drosophila),-,1905
2137,C6,EXTL3,exostosin-like glycosyltransferase 3,-,1928
1107,C6,CHD3,chromodomain helicase DNA binding protein 3,-,1941
5585,C6,PKN1,protein kinase N1,-,1964
8175,C6,SF3A2,"splicing factor 3a, subunit 2, 66kDa",-,1973
79751,C6,SLC25A22,"solute carrier family 25 (mitochondrial carrier: glutamate), member 22",-,1976
6624,C6,FSCN1,"fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus)",-,1989
5546,C6,PRCC,papillary renal cell carcinoma (translocation-associated),-,2010
23309,C6,SIN3B,SIN3 transcription regulator family member B,-,2016
55643,C6,BTBD2,BTB (POZ) domain containing 2,-,2018
116138,C6,KLHDC3,kelch domain containing 3,-,2022
5526,C6,PPP2R5B,"protein phosphatase 2, regulatory subunit B', beta",-,2024
6602,C6,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",-,2034
6433,C6,SFSWAP,"splicing factor, suppressor of white-apricot homolog (Drosophila)",-,2035
9399,C6,STOML1,stomatin (EPB72)-like 1,-,2063
6709,C6,SPTAN1,"spectrin, alpha, non-erythrocytic 1",-,2078
29894,C6,CPSF1,"cleavage and polyadenylation specific factor 1, 160kDa",-,2095
10608,C6,MXD4,MAX dimerization protein 4,-,2116
10494,C6,STK25,serine/threonine kinase 25,-,2150
127544,C6,RNF19B,ring finger protein 19B,-,2156
8263,C6,F8A1,coagulation factor VIII-associated 1,-,2165
23466,C6,CBX6,chromobox homolog 6,-,2198
5976,C6,UPF1,UPF1 regulator of nonsense transcripts homolog (yeast),-,2203
23030,C6,KDM4B,lysine (K)-specific demethylase 4B,-,2208
1912,C6,PHC2,polyhomeotic homolog 2 (Drosophila),-,2217
2907,C6,GRINA,"glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)",-,2253
11282,C6,MGAT4B,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",-,2291
2975,C6,GTF3C1,"general transcription factor IIIC, polypeptide 1, alpha 220kDa",-,2293
23646,C6,PLD3,"phospholipase D family, member 3",-,2301
6892,C6,TAPBP,TAP binding protein (tapasin),-,2308
56904,C6,SH3GLB2,SH3-domain GRB2-like endophilin B2,-,2313
4924,C6,NUCB1,nucleobindin 1,-,2371
25920,C6,NELFB,negative elongation factor complex member B,-,2382
23413,C6,NCS1,neuronal calcium sensor 1,-,2387
